Filename,AI,Comments
5107.java_851.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3372.java_852.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13658.java_853.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4950.java_854.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4174.java_855.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6502.java_856.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18019.java_857.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7968.java_858.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19656.java_860.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18045.java_861.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4751.java_862.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5789.java_863.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1314.java_864.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16626.java_865.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12239.java_866.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6674.java_867.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6941.java_868.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17883.java_869.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10464.java_870.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5229.java_871.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4941.java_872.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9779.java_873.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2286.java_874.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5039.java_875.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14327.java_876.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12827.java_877.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1176.java_878.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10385.java_879.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19228.java_880.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4671.java_881.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19542.java_882.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18368.java_883.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6719.java_884.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17781.java_885.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
879.java_886.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
154.java_887.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12973.java_888.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1542.java_889.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10192.java_891.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4971.java_892.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7171.java_893.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
222.java_894.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15185.java_895.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19264.java_896.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18454.java_897.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14206.java_898.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16674.java_899.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18791.java_900.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4051.java_901.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2610.java_902.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18808.java_903.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18181.java_904.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3237.java_905.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15649.java_906.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4803.java_907.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7443.java_908.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
790.java_911.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13679.java_912.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17814.java_913.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10308.java_914.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16116.java_915.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17643.java_916.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10828.java_917.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6908.java_918.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17513.java_919.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4353.java_920.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7552.java_921.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1791.java_922.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1031.java_923.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9667.java_924.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14665.java_925.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19687.java_926.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5915.java_927.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12705.java_929.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15679.java_930.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12106.java_931.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5241.java_932.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8939.java_933.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15650.java_934.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17987.java_935.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9927.java_936.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14474.java_937.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8748.java_938.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2723.java_939.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3185.java_940.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14398.java_941.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5485.java_942.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9422.java_943.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4484.java_944.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9368.java_945.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12276.java_946.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1329.java_947.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16242.java_948.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3444.java_949.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8666.java_950.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4511.java_951.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15324.java_952.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10366.java_953.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2510.java_954.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10908.java_955.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8479.java_956.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18128.java_957.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16786.java_958.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12879.java_959.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18499.java_960.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15884.java_961.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9531.java_962.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1310.java_963.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2555.java_964.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2833.java_965.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3163.java_966.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3721.java_967.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
795.java_968.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19825.java_969.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15669.java_970.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3058.java_971.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7981.java_972.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2858.java_973.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15312.java_974.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18725.java_975.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10602.java_976.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16207.java_977.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10432.java_979.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12740.java_980.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19247.java_981.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4772.java_982.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12398.java_983.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7814.java_984.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14781.java_985.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7148.java_986.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14538.java_987.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2157.java_988.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4597.java_989.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13156.java_990.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18295.java_991.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7823.java_992.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8182.java_993.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7777.java_994.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15283.java_995.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6697.java_996.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17321.java_997.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13936.java_998.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14915.java_999.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7461.java_1000.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13527.java_1001.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6669.java_1002.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16616.java_1003.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11976.java_1004.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18068.java_1005.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13502.java_1006.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18211.java_1007.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12162.java_1008.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11357.java_1009.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8285.java_1010.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3115.java_1011.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16950.java_1012.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1519.java_1013.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13600.java_1014.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9323.java_1015.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7084.java_1016.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3073.java_1017.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8315.java_1018.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16994.java_1019.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16493.java_1020.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10263.java_1021.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11546.java_1022.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3884.java_1023.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16624.java_1025.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4743.java_1026.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12422.java_1027.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17383.java_1028.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13863.java_1029.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12669.java_1030.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5415.java_1031.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14439.java_1034.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8977.java_1035.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17664.java_1036.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9567.java_1037.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16514.java_1038.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5571.java_1039.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15321.java_1040.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1194.java_1041.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8725.java_1042.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17836.java_1044.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5750.java_1045.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8569.java_1046.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2134.java_1048.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3568.java_1049.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9576.java_1050.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9124.java_1051.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4471.java_1052.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13818.java_1053.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6868.java_1054.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8648.java_1055.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14744.java_1056.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19997.java_1057.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7654.java_1058.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1774.java_1059.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13571.java_1060.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4687.java_1061.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17433.java_1062.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4539.java_1063.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13155.java_1064.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18698.java_1065.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5867.java_1066.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12403.java_1067.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3359.java_1068.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16696.java_1069.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7566.java_1070.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19322.java_1072.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2560.java_1073.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3869.java_1074.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16969.java_1075.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4635.java_1076.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3630.java_1077.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14978.java_1078.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7812.java_1079.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9981.java_1081.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10324.java_1082.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2113.java_1083.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6317.java_1084.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16738.java_1085.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2048.java_1086.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15315.java_1087.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4443.java_1088.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13737.java_1089.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
184.java_1090.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13662.java_1091.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2059.java_1092.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15504.java_1093.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18873.java_1094.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7181.java_1095.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17481.java_1096.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1580.java_1097.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3718.java_1098.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8866.java_1099.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9742.java_1100.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4759.java_1101.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
817.java_1102.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7005.java_1103.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1181.java_1104.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1735.java_1105.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13661.java_1106.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8915.java_1107.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
20030.java_1108.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1567.java_1109.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10133.java_1110.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7850.java_1111.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11845.java_1112.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6770.java_1113.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3484.java_1114.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9203.java_1115.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8250.java_1116.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12718.java_1117.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16270.java_1118.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18482.java_1119.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4444.java_1120.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17956.java_1121.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11611.java_1122.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12647.java_1123.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5655.java_1124.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11476.java_1125.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
131.java_1126.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2417.java_1127.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13508.java_1128.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14340.java_1129.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15077.java_1130.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14862.java_1131.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5940.java_1132.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
431.java_1133.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16785.java_1134.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10634.java_1135.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2161.java_1136.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3485.java_1137.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19848.java_1138.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9307.java_1139.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11772.java_1140.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5295.java_1141.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14338.java_1142.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15456.java_1143.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1667.java_1144.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15109.java_1145.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1251.java_1146.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1881.java_1147.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18316.java_1148.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7542.java_1149.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19790.java_1150.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16264.java_1151.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1595.java_1152.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
981.java_1153.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13078.java_1154.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11871.java_1155.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2341.java_1156.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7539.java_1157.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10804.java_1158.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14497.java_1159.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16632.java_1160.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11105.java_1161.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4825.java_1162.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15663.java_1163.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4491.java_1164.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19496.java_1165.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
651.java_1166.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1405.java_1167.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12881.java_1168.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14530.java_1169.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7997.java_1170.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
48.java_1171.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9796.java_1172.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13387.java_1173.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12923.java_1174.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1910.java_1175.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12731.java_1176.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14693.java_1177.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2244.java_1178.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5368.java_1179.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14296.java_1180.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3307.java_1181.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16029.java_1182.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7076.java_1183.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1270.java_1184.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15953.java_1185.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
450.java_1186.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5038.java_1187.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6845.java_1188.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14373.java_1189.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1070.java_1191.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13095.java_1192.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3512.java_1194.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11590.java_1195.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
364.java_1196.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11894.java_1197.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
502.java_1198.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8022.java_1199.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
766.java_1200.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5732.java_1201.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6333.java_1202.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2921.java_1203.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
252.java_1204.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11569.java_1205.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2496.java_1206.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15124.java_1207.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16037.java_1208.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17453.java_1209.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6883.java_1210.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2086.java_1211.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17035.java_1212.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18756.java_1213.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17340.java_1214.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15682.java_1215.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3590.java_1216.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10002.java_1217.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11533.java_1218.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
