Filename,AI,Source,Comments
4084.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__navigation__NextPrevAddressPlugin.j_4083.java
4085.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__navigation__NextPrevCodeUnitPlugin.j_4084.java
4086.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__navigation__NextPrevHighlightRangePlugin.j_4085.java
4087.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__navigation__NextPreviousBookmarkAction.j_4086.java
4088.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__navigation__NextPreviousDefinedDataAction.j_4087.java
4089.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__navigation__NextPreviousDifferentByteAction.j_4088.java
4090.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__navigation__NextPreviousFunctionAction.j_4089.java
4091.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__navigation__NextPreviousInstructionAction.j_4090.java
4092.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__navigation__NextPreviousLabelAction.j_4091.java
4093.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__navigation__NextPreviousMarkerAction.j_4092.java
4094.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__navigation__NextPreviousNonFunctionAction.j_4093.java
4095.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__navigation__NextPreviousUndefinedAction.j_4094.java
4096.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__navigation__NextPrevSelectedRangePlugin.j_4095.java
4097.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__navigation__NextSelectedRangeAction.j_4096.java
4098.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__navigation__PreviousHighlightedRangeAction.j_4097.java
4099.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__navigation__PreviousSelectedRangeAction.j_4098.java
4100.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__navigation__ProviderNavigationPlugin.j_4099.java
4101.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__osgi__BuildError.j_4100.java
4102.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__osgi__BundleHost.j_4101.java
4103.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__osgi__BundleHostListener.j_4102.java
4104.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__osgi__BundleMap.j_4103.java
4105.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__osgi__BundleStatus.j_4104.java
4106.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__osgi__BundleStatusChangeRequestListener.j_4105.java
4107.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__osgi__BundleStatusComponentProvider.j_4106.java
4108.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__osgi__BundleStatusTableModel.j_4107.java
4109.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__osgi__GhidraBundle.j_4108.java
4110.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__osgi__GhidraBundleActivator.j_4109.java
4111.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__osgi__GhidraBundleException.j_4110.java
4112.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__osgi__GhidraJarBundle.j_4111.java
4113.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__osgi__GhidraPlaceholderBundle.j_4112.java
4114.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__osgi__GhidraSourceBundle.j_4113.java
4115.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__osgi__OSGiException.j_4114.java
4116.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__osgi__OSGiUtils.j_4115.java
4117.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__overview__AbstractColorOverviewAction.j_4116.java
4118.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__overview__addresstype__AddressType.j_4117.java
4119.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__overview__addresstype__AddressTypeOverviewColorService.j_4118.java
4120.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__overview__addresstype__AddressTypeOverviewLegendPanel.j_4119.java
4121.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__overview__entropy__EntropyChunkSize.j_4120.java
4122.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__overview__entropy__EntropyKnot.j_4121.java
4123.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__overview__entropy__EntropyOverviewColorService.j_4122.java
4124.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__overview__entropy__EntropyOverviewOptionsManager.j_4123.java
4125.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__overview__entropy__EntropyRecord.j_4124.java
4126.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__overview__entropy__KnotLabelPanel.j_4125.java
4127.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__overview__entropy__KnotPanel.j_4126.java
4128.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__overview__entropy__KnotRecord.j_4127.java
4129.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__overview__entropy__LegendPanel.j_4128.java
4130.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__overview__entropy__Palette.j_4129.java
4131.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__overview__entropy__PalettePanel.j_4130.java
4132.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__overview__OverviewColorComponent.j_4131.java
4133.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__overview__OverviewColorLegendDialog.j_4132.java
4134.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__overview__OverviewColorPlugin.j_4133.java
4135.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__overview__OverviewColorService.j_4134.java
4136.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__printing__CodeUnitPrintable.j_4135.java
4137.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__printing__PrintingPlugin.j_4136.java
4138.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__printing__PrintOptionsDialog.j_4137.java
4139.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__processors__InstructionInfoProvider.j_4138.java
4140.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__processors__LanguageProviderPlugin.j_4139.java
4141.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__processors__SetLanguageDialog.j_4140.java
4142.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__processors__ShowInstructionInfoPlugin.j_4141.java
4143.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__progmgr__MultiProgramManager.j_4142.java
4144.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__progmgr__MultiTabListener.j_4143.java
4145.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__progmgr__MultiTabPanel.j_4144.java
4146.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__progmgr__MultiTabPlugin.j_4145.java
4147.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__progmgr__ProgramListPanel.j_4146.java
4148.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__progmgr__ProgramManagerPlugin.j_4147.java
4149.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__progmgr__ProgramSaveManager.j_4148.java
4150.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__progmgr__RedoAction.j_4149.java
4151.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__progmgr__TransactionMonitor.j_4150.java
4152.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__progmgr__UndoAction.j_4151.java
4153.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__DnDMoveManager.j_4152.java
4154.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__DnDTreeCellRenderer.j_4153.java
4155.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__DragNDropTree.j_4154.java
4156.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__GroupTransferable.j_4155.java
4157.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__PasteManager.j_4156.java
4158.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__ProgramDnDTree.j_4157.java
4159.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__ProgramListener.j_4158.java
4160.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__ProgramNode.j_4159.java
4161.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__ProgramTreeAction.j_4160.java
4162.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__ProgramTreeActionManager.j_4161.java
4163.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__ProgramTreeModelListener.j_4162.java
4164.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__ProgramTreeModularizationPlugin.j_4163.java
4165.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__ProgramTreePanel.j_4164.java
4166.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__ProgramTreePlugin.j_4165.java
4167.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__ReorderManager.j_4166.java
4168.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__TreeDragSrcAdapter.j_4167.java
4169.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__TreeListener.j_4168.java
4170.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__TreeTransferable.j_4169.java
4171.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__TreeViewProvider.j_4170.java
4172.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__ViewChangeListener.j_4171.java
4173.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__ViewManagerComponentProvider.j_4172.java
4174.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__ViewPanel.j_4173.java
4175.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__programtree__ViewProviderService.j_4174.java
4176.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__reachability__FREdge.j_4175.java
4177.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__reachability__FRPathsModel.j_4176.java
4178.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__reachability__FRVertex.j_4177.java
4179.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__reachability__FunctionReachabilityPlugin.j_4178.java
4180.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__reachability__FunctionReachabilityProvider.j_4179.java
4181.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__reachability__FunctionReachabilityResult.j_4180.java
4182.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__reachability__FunctionReachabilityTableModel.j_4181.java
4183.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__references__CreateDefaultReferenceAction.j_4182.java
4184.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__references__DeleteReferencesAction.j_4183.java
4185.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__references__EditExternalReferencePanel.j_4184.java
4186.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__references__EditMemoryReferencePanel.j_4185.java
4187.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__references__EditReferenceDialog.j_4186.java
4188.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__references__EditReferencePanel.j_4187.java
4189.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__references__EditReferencesModel.j_4188.java
4190.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__references__EditReferencesProvider.j_4189.java
4191.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__references__EditRegisterReferencePanel.j_4190.java
4192.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__references__EditStackReferencePanel.j_4191.java
4193.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__references__ExternalReferencesProvider.j_4192.java
4194.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__references__InstructionPanel.j_4193.java
4195.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__references__InstructionPanelListener.j_4194.java
4196.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__references__OffsetTableDialog.j_4195.java
4197.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__references__OffsetTablePlugin.j_4196.java
4198.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__references__ParameterConflictException.j_4197.java
4199.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__references__ReferencesPlugin.j_4198.java
4200.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__references__ReservedNameException.j_4199.java
4201.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__register__EditRegisterValueDialog.j_4200.java
4202.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__register__RegisterManagerProvider.j_4201.java
4203.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__register__RegisterPlugin.j_4202.java
4204.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__register__RegisterTree.j_4203.java
4205.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__register__RegisterValuesPanel.j_4204.java
4206.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__register__SetRegisterValueDialog.j_4205.java
4207.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__reloc__GenericRefernenceBaseRelocationFixupHandler.j_4206.java
4208.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__reloc__InstructionStasher.j_4207.java
4209.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__reloc__Pe32RelocationFixupHandler.j_4208.java
4210.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__reloc__Pe64RelocationFixupHandler.j_4209.java
4211.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__reloc__RelocationFixupCommand.j_4210.java
4212.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__reloc__RelocationFixupHandler.j_4211.java
4213.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__reloc__RelocationFixupPlugin.j_4212.java
4214.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__reloc__RelocationProvider.j_4213.java
4215.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__reloc__RelocationTableModel.j_4214.java
4216.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__reloc__RelocationTablePlugin.j_4215.java
4217.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__reloc__RelocationToAddressTableRowMapper.j_4216.java
4218.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__resources__ResourceActionsPlugin.j_4217.java
4219.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__scalartable__RangeFilterTextField.j_4218.java
4220.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__scalartable__ScalarColumnConstraintProvider.j_4219.java
4221.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__scalartable__ScalarRowObject.j_4220.java
4222.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__scalartable__ScalarRowObjectToAddressTableRowMapper.j_4221.java
4223.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__scalartable__ScalarRowObjectToProgramLocationTableRowMapper.j_4222.java
4224.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__scalartable__ScalarSearchContext.j_4223.java
4225.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__scalartable__ScalarSearchDialog.j_4224.java
4226.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__scalartable__ScalarSearchModel.j_4225.java
4227.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__scalartable__ScalarSearchPlugin.j_4226.java
4228.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__scalartable__ScalarSearchProvider.j_4227.java
4229.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__script__DraggableScriptTable.j_4228.java
4230.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__script__GhidraScriptActionManager.j_4229.java
4231.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__script__GhidraScriptComponentProvider.j_4230.java
4232.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__script__GhidraScriptEditorComponentProvider.j_4231.java
4233.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__script__GhidraScriptMgrPlugin.j_4232.java
4234.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__script__GhidraScriptTableModel.j_4233.java
4235.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__script__KeyBindingInputDialog.j_4234.java
4236.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__script__KeyBindingsInfo.j_4235.java
4237.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__script__PickProviderDialog.j_4236.java
4238.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__script__RootNode.j_4237.java
4239.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__script__RunScriptTask.j_4238.java
4240.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__script__SaveDialog.j_4239.java
4241.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__script__SaveNewScriptDialog.j_4240.java
4242.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__script__ScriptAction.j_4241.java
4243.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__script__ScriptCategoryNode.j_4242.java
4244.java,False,https://github.com/NationalSecurityAgency/ghidra,ghidra__Ghidra__Features__Base__src__main__java__ghidra__app__plugin__core__searchmem__AsciiSearchFormat.j_4243.java
